lat,lng,cat
52.542394,-1.865984,burglary_biz
52.536309,-1.875777,robbery_biz
52.536685,-1.8738,robbery_biz
52.532439,-1.863272,robbery_biz
52.539272,-1.823545,burglary_biz
52.53674,-1.825708,shoplifting
52.53674,-1.825708,shoplifting
52.542623,-1.921764,theft_person
52.540096,-1.919925,burglary_biz
52.540823,-1.885363,robbery_biz
52.539195,-1.884615,robbery_biz
52.540823,-1.885363,robbery_biz
52.540823,-1.885363,robbery_biz
52.540823,-1.885363,shoplifting
52.540823,-1.885363,shoplifting
52.540823,-1.885363,shoplifting
52.540823,-1.885363,shoplifting
52.533533,-1.886192,burglary_biz
52.538444,-1.880474,shoplifting
52.538166,-1.848953,burglary_biz
52.534314,-1.838868,theft_person
52.530807,-1.831908,burglary_biz
52.542302,-1.849779,theft_person
52.539653,-1.838199,burglary_biz
52.535106,-1.826923,robbery_biz
52.537314,-1.827224,robbery_biz
52.537314,-1.827224,robbery_biz
52.534811,-1.827883,shoplifting
52.535106,-1.826923,shoplifting
52.535106,-1.826923,shoplifting
52.535106,-1.826923,shoplifting
52.536932,-1.827712,shoplifting
52.535106,-1.826923,shoplifting
52.535106,-1.826923,shoplifting
52.536932,-1.827712,shoplifting
52.536932,-1.827712,shoplifting
52.536932,-1.827712,shoplifting
52.535106,-1.826923,shoplifting
52.537192,-1.853954,shoplifting
52.534768,-1.849245,burglary_biz
52.526635,-1.851631,robbery_biz
52.532394,-1.848531,burglary_biz
52.526108,-1.846887,burglary_biz
52.530891,-1.79902,burglary_biz
52.536953,-1.806069,theft_person
52.532766,-1.767317,burglary_biz
52.532115,-1.794725,burglary_biz
52.530986,-1.79703,burglary_biz
52.53137,-1.78009,shoplifting
52.53137,-1.78009,shoplifting
52.53137,-1.78009,shoplifting
52.53137,-1.78009,shoplifting
52.53137,-1.78009,shoplifting
52.53137,-1.78009,shoplifting
52.53137,-1.78009,shoplifting
52.530618,-1.875793,burglary_biz
52.529377,-1.875413,burglary_biz
52.531712,-1.872281,burglary_biz
52.531175,-1.875408,robbery_biz
52.531175,-1.875408,robbery_biz
52.523675,-1.872879,burglary_biz
52.533166,-1.888051,burglary_biz
52.531247,-1.893009,burglary_biz
52.526632,-1.884607,burglary_biz
52.526632,-1.884607,burglary_biz
52.531247,-1.893009,theft_person
52.529031,-1.841526,burglary_biz
52.530266,-1.843541,robbery_biz
52.529031,-1.841526,shoplifting
52.530266,-1.843541,theft_person
52.52265,-1.842565,burglary_biz
52.527843,-1.839923,robbery_biz
52.525143,-1.837781,shoplifting
52.52357,-1.838111,shoplifting
52.52265,-1.842565,shoplifting
52.525143,-1.837781,shoplifting
52.525143,-1.837781,shoplifting
52.525143,-1.837781,shoplifting
52.525091,-1.839638,shoplifting
52.528934,-1.829321,burglary_biz
52.526442,-1.834681,theft_person
52.534522,-1.919832,shoplifting
52.534522,-1.919832,shoplifting
52.534522,-1.919832,shoplifting
52.536227,-1.914713,burglary_biz
52.520269,-1.902865,burglary_biz
52.526306,-1.908556,burglary_biz
52.517437,-1.902149,burglary_biz
52.517944,-1.903855,burglary_biz
52.517932,-1.903165,burglary_biz
52.517036,-1.902899,robbery_biz
52.517036,-1.902899,robbery_biz
52.518338,-1.902252,shoplifting
52.517932,-1.903165,shoplifting
52.517932,-1.903165,shoplifting
52.518338,-1.902252,shoplifting
52.518338,-1.902252,shoplifting
52.518338,-1.902252,shoplifting
