SuperWEB2(tm)

"Census 2022-Person-2Fv1"
"Scotland's Census 2022 - National Records of Scotland Table UV601 - Economic activity All people aged 16 and over"
"Intermediate Zone - Data Zone 2011 by Economic activity"
"Counting: Individuals"

Filters:
"Default Summation","Individuals"

"Counting","Intermediate Zone - Data Zone 2011","Economic activity","Count",
"Individuals","S01006512","Economically Active full-time students - Self-employed with employees - Part-time",0
"Individuals","S01006512","Economically Active full-time students - Self-employed with employees - Full-time",0
"Individuals","S01006512","Economically Active full-time students - Self-employed without employees - Total",0
"Individuals","S01006512","Economically Active full-time students - Self-employed without employees - Part-time",0
"Individuals","S01006512","Economically Active full-time students - Self-employed without employees - Full-time",0
"Individuals","S01006512","Economically Active full-time students - Unemployed - Available for work",2
"Individuals","S01006512","Economically Inactive - Total",241
"Individuals","S01006512","Economically inactive - Retired",191
"Individuals","S01006512","Economically inactive - Student",18
"Individuals","S01006512","Economically inactive - Looking after home/ family",22
"Individuals","S01006512","Economically inactive - Long term sick or disabled",6
"Individuals","S01006512","Economically inactive - Other",7
"Individuals","S01006513","All people aged 16 and over",863
"Individuals","S01006513","Economically Active (excluding full-time students) - Total",470
"Individuals","S01006513","Economically Active (excluding full-time students) - Employee - Total",399
"Individuals","S01006513","Economically Active (excluding full-time students) - Employee - Part-time",87
"Individuals","S01006513","Economically Active (excluding full-time students) - Employee - Full-time",308
"Individuals","S01006513","Economically Active (excluding full-time students) - Self-employed with employees - Total",21
"Individuals","S01006513","Economically Active (excluding full-time students) - Self-employed with employees - Part-time",5
"Individuals","S01006513","Economically Active (excluding full-time students) - Self-employed with employees - Full-time",16
"Individuals","S01006513","Economically Active (excluding full-time students) - Self-employed without employees - Total",39
"Individuals","S01006513","Economically Active (excluding full-time students) - Self-employed without employees - Part-time",14
"Individuals","S01006513","Economically Active (excluding full-time students) - Self-employed without employees - Full-time",25
"Individuals","S01006513","Economically Active (excluding full-time students) - Unemployed - Available for work",11
"Individuals","S01006513","Economically Active full-time students - Total",16
"Individuals","S01006513","Economically Active full-time students - Employee - Total",12
"Individuals","S01006513","Economically Active full-time students - Employee - Part-time",8
"Individuals","S01006513","Economically Active full-time students - Employee - Full-time",1
"Individuals","S01006513","Economically Active full-time students - Self-employed with employees - Total",0
"Individuals","S01006513","Economically Active full-time students - Self-employed with employees - Part-time",0
"Individuals","S01006513","Economically Active full-time students - Self-employed with employees - Full-time",0
"Individuals","S01006513","Economically Active full-time students - Self-employed without employees - Total",3
"Individuals","S01006513","Economically Active full-time students - Self-employed without employees - Part-time",1
"Individuals","S01006513","Economically Active full-time students - Self-employed without employees - Full-time",0
"Individuals","S01006513","Economically Active full-time students - Unemployed - Available for work",2
"Individuals","S01006513","Economically Inactive - Total",381
"Individuals","S01006513","Economically inactive - Retired",295
"Individuals","S01006513","Economically inactive - Student",20
"Individuals","S01006513","Economically inactive - Looking after home/ family",34
"Individuals","S01006513","Economically inactive - Long term sick or disabled",13
"Individuals","S01006513","Economically inactive - Other",15
"Individuals","S01006514","All people aged 16 and over",814
"Individuals","S01006514","Economically Active (excluding full-time students) - Total",452
"Individuals","S01006514","Economically Active (excluding full-time students) - Employee - Total",378
"Individuals","S01006514","Economically Active (excluding full-time students) - Employee - Part-time",99
"Individuals","S01006514","Economically Active (excluding full-time students) - Employee - Full-time",282
"Individuals","S01006514","Economically Active (excluding full-time students) - Self-employed with employees - Total",21
"Individuals","S01006514","Economically Active (excluding full-time students) - Self-employed with employees - Part-time",3
"Individuals","S01006514","Economically Active (excluding full-time students) - Self-employed with employees - Full-time",18
"Individuals","S01006514","Economically Active (excluding full-time students) - Self-employed without employees - Total",45
"Individuals","S01006514","Economically Active (excluding full-time students) - Self-employed without employees - Part-time",19
"Individuals","S01006514","Economically Active (excluding full-time students) - Self-employed without employees - Full-time",26
"Individuals","S01006514","Economically Active (excluding full-time students) - Unemployed - Available for work",7
"Individuals","S01006514","Economically Active full-time students - Total",31
"Individuals","S01006514","Economically Active full-time students - Employee - Total",26
"Individuals","S01006514","Economically Active full-time students - Employee - Part-time",25
"Individuals","S01006514","Economically Active full-time students - Employee - Full-time",0
"Individuals","S01006514","Economically Active full-time students - Self-employed with employees - Total",0
"Individuals","S01006514","Economically Active full-time students - Self-employed with employees - Part-time",0
"Individuals","S01006514","Economically Active full-time students - Self-employed with employees - Full-time",0
"Individuals","S01006514","Economically Active full-time students - Self-employed without employees - Total",1
"Individuals","S01006514","Economically Active full-time students - Self-employed without employees - Part-time",1
"Individuals","S01006514","Economically Active full-time students - Self-employed without employees - Full-time",0
"Individuals","S01006514","Economically Active full-time students - Unemployed - Available for work",4
"Individuals","S01006514","Economically Inactive - Total",331
"Individuals","S01006514","Economically inactive - Retired",234
"Individuals","S01006514","Economically inactive - Student",28
"Individuals","S01006514","Economically inactive - Looking after home/ family",41
"Individuals","S01006514","Economically inactive - Long term sick or disabled",15
"Individuals","S01006514","Economically inactive - Other",10
"Individuals","S01006515","All people aged 16 and over",577
"Individuals","S01006515","Economically Active (excluding full-time students) - Total",338
"Individuals","S01006515","Economically Active (excluding full-time students) - Employee - Total",267
