SuperWEB2(tm)

"Census 2022-Person-2Fv1"
"Scotland's Census 2022 - National Records of Scotland Table UV606 - Occupation All people aged 16 and over in employment the week before the census"
"Intermediate Zone - Data Zone 2011 by Occupation (Grouped) by Economic activity"
"Counting: Individuals"

Filters:
"Default Summation","Individuals"
"Economic activity","1 - 13"

"Counting","Economic activity","Intermediate Zone - Data Zone 2011","Occupation (Grouped)","Count",
"Individuals","1 - 13","S01007890","Elementary Occupations - Total",40
"Individuals","1 - 13","S01007890","Elementary Trades and Related Occupations",7
"Individuals","1 - 13","S01007890","Elementary Administration and Service Occupations",33
"Individuals","1 - 13","S01007891","All people aged 16 and over in employment the week before the census",435
"Individuals","1 - 13","S01007891","Managers, Directors and Senior Officials - Total",22
"Individuals","1 - 13","S01007891","Corporate Managers and Directors",8
"Individuals","1 - 13","S01007891","Other Managers and Proprietors",14
"Individuals","1 - 13","S01007891","Professional Occupations - Total",58
"Individuals","1 - 13","S01007891","Science, Research, Engineering and Technology Professionals",14
"Individuals","1 - 13","S01007891","Health Professionals",16
"Individuals","1 - 13","S01007891","Teaching and Educational Professionals",9
"Individuals","1 - 13","S01007891","Business, Media and Public Service Professionals",19
"Individuals","1 - 13","S01007891","Associate Professional and Technical Occupations - Total",59
"Individuals","1 - 13","S01007891","Science, Engineering and Technology Associate Professionals",9
"Individuals","1 - 13","S01007891","Health and Social Care Associate Professionals",18
"Individuals","1 - 13","S01007891","Protective Service Occupations",15
"Individuals","1 - 13","S01007891","Culture, Media and Sports Occupations",4
"Individuals","1 - 13","S01007891","Business and Public Service Associate Professionals",15
"Individuals","1 - 13","S01007891","Administrative and Secretarial Occupations - Total",50
"Individuals","1 - 13","S01007891","Administrative Occupations",40
"Individuals","1 - 13","S01007891","Secretarial and related Occupations",11
"Individuals","1 - 13","S01007891","Skilled Trade Occupations - Total",55
"Individuals","1 - 13","S01007891","Skilled Agriculture and related Trades",4
"Individuals","1 - 13","S01007891","Skilled Metal, Electrical and Electronic Trades",25
"Individuals","1 - 13","S01007891","Skilled Construction and Building Trades",16
"Individuals","1 - 13","S01007891","Textiles, Printing and Other Skilled Trades",10
"Individuals","1 - 13","S01007891","Caring, Leisure and Other Service Occupations - Total",60
"Individuals","1 - 13","S01007891","Caring Personal Service Occupations",48
"Individuals","1 - 13","S01007891","Leisure, Travel and Related Personal Service",8
"Individuals","1 - 13","S01007891","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01007891","Sales and Customer Service Occupations - Total",36
"Individuals","1 - 13","S01007891","Sales Occupations",31
"Individuals","1 - 13","S01007891","Customer Service Occupations",3
"Individuals","1 - 13","S01007891","Process, Plant and Machine Operatives - Total",46
"Individuals","1 - 13","S01007891","Process, Plant and Machine Operatives",15
"Individuals","1 - 13","S01007891","Transport and Mobile machine Drivers and Operatives",31
"Individuals","1 - 13","S01007891","Elementary Occupations - Total",56
"Individuals","1 - 13","S01007891","Elementary Trades and Related Occupations",19
"Individuals","1 - 13","S01007891","Elementary Administration and Service Occupations",34
"Individuals","1 - 13","S01007892","All people aged 16 and over in employment the week before the census",288
"Individuals","1 - 13","S01007892","Managers, Directors and Senior Officials - Total",23
"Individuals","1 - 13","S01007892","Corporate Managers and Directors",15
"Individuals","1 - 13","S01007892","Other Managers and Proprietors",8
"Individuals","1 - 13","S01007892","Professional Occupations - Total",53
"Individuals","1 - 13","S01007892","Science, Research, Engineering and Technology Professionals",5
"Individuals","1 - 13","S01007892","Health Professionals",25
"Individuals","1 - 13","S01007892","Teaching and Educational Professionals",7
"Individuals","1 - 13","S01007892","Business, Media and Public Service Professionals",19
"Individuals","1 - 13","S01007892","Associate Professional and Technical Occupations - Total",28
"Individuals","1 - 13","S01007892","Science, Engineering and Technology Associate Professionals",1
"Individuals","1 - 13","S01007892","Health and Social Care Associate Professionals",8
"Individuals","1 - 13","S01007892","Protective Service Occupations",2
"Individuals","1 - 13","S01007892","Culture, Media and Sports Occupations",7
"Individuals","1 - 13","S01007892","Business and Public Service Associate Professionals",15
"Individuals","1 - 13","S01007892","Administrative and Secretarial Occupations - Total",30
"Individuals","1 - 13","S01007892","Administrative Occupations",27
"Individuals","1 - 13","S01007892","Secretarial and related Occupations",3
"Individuals","1 - 13","S01007892","Skilled Trade Occupations - Total",45
"Individuals","1 - 13","S01007892","Skilled Agriculture and related Trades",7
"Individuals","1 - 13","S01007892","Skilled Metal, Electrical and Electronic Trades",18
"Individuals","1 - 13","S01007892","Skilled Construction and Building Trades",12
"Individuals","1 - 13","S01007892","Textiles, Printing and Other Skilled Trades",9
"Individuals","1 - 13","S01007892","Caring, Leisure and Other Service Occupations - Total",26
"Individuals","1 - 13","S01007892","Caring Personal Service Occupations",18
"Individuals","1 - 13","S01007892","Leisure, Travel and Related Personal Service",6
"Individuals","1 - 13","S01007892","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01007892","Sales and Customer Service Occupations - Total",28
"Individuals","1 - 13","S01007892","Sales Occupations",23
"Individuals","1 - 13","S01007892","Customer Service Occupations",8
"Individuals","1 - 13","S01007892","Process, Plant and Machine Operatives - Total",25
"Individuals","1 - 13","S01007892","Process, Plant and Machine Operatives",14
"Individuals","1 - 13","S01007892","Transport and Mobile machine Drivers and Operatives",11
"Individuals","1 - 13","S01007892","Elementary Occupations - Total",25
"Individuals","1 - 13","S01007892","Elementary Trades and Related Occupations",3
"Individuals","1 - 13","S01007892","Elementary Administration and Service Occupations",26
"Individuals","1 - 13","S01007893","All people aged 16 and over in employment the week before the census",416
"Individuals","1 - 13","S01007893","Managers, Directors and Senior Officials - Total",38
"Individuals","1 - 13","S01007893","Corporate Managers and Directors",20
"Individuals","1 - 13","S01007893","Other Managers and Proprietors",18
"Individuals","1 - 13","S01007893","Professional Occupations - Total",91
"Individuals","1 - 13","S01007893","Science, Research, Engineering and Technology Professionals",19
"Individuals","1 - 13","S01007893","Health Professionals",32
"Individuals","1 - 13","S01007893","Teaching and Educational Professionals",18
"Individuals","1 - 13","S01007893","Business, Media and Public Service Professionals",21
"Individuals","1 - 13","S01007893","Associate Professional and Technical Occupations - Total",51
"Individuals","1 - 13","S01007893","Science, Engineering and Technology Associate Professionals",5
"Individuals","1 - 13","S01007893","Health and Social Care Associate Professionals",11
"Individuals","1 - 13","S01007893","Protective Service Occupations",8
"Individuals","1 - 13","S01007893","Culture, Media and Sports Occupations",4
"Individuals","1 - 13","S01007893","Business and Public Service Associate Professionals",20
"Individuals","1 - 13","S01007893","Administrative and Secretarial Occupations - Total",38
"Individuals","1 - 13","S01007893","Administrative Occupations",28
"Individuals","1 - 13","S01007893","Secretarial and related Occupations",10
"Individuals","1 - 13","S01007893","Skilled Trade Occupations - Total",68
"Individuals","1 - 13","S01007893","Skilled Agriculture and related Trades",13
"Individuals","1 - 13","S01007893","Skilled Metal, Electrical and Electronic Trades",23
"Individuals","1 - 13","S01007893","Skilled Construction and Building Trades",30
"Individuals","1 - 13","S01007893","Textiles, Printing and Other Skilled Trades",5
"Individuals","1 - 13","S01007893","Caring, Leisure and Other Service Occupations - Total",39
"Individuals","1 - 13","S01007893","Caring Personal Service Occupations",30
"Individuals","1 - 13","S01007893","Leisure, Travel and Related Personal Service",9
"Individuals","1 - 13","S01007893","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01007893","Sales and Customer Service Occupations - Total",18
"Individuals","1 - 13","S01007893","Sales Occupations",18
"Individuals","1 - 13","S01007893","Customer Service Occupations",1
"Individuals","1 - 13","S01007893","Process, Plant and Machine Operatives - Total",36
"Individuals","1 - 13","S01007893","Process, Plant and Machine Operatives",17
"Individuals","1 - 13","S01007893","Transport and Mobile machine Drivers and Operatives",19
"Individuals","1 - 13","S01007893","Elementary Occupations - Total",33
"Individuals","1 - 13","S01007893","Elementary Trades and Related Occupations",15
"Individuals","1 - 13","S01007893","Elementary Administration and Service Occupations",18
"Individuals","1 - 13","S01007894","All people aged 16 and over in employment the week before the census",453
"Individuals","1 - 13","S01007894","Managers, Directors and Senior Officials - Total",30
"Individuals","1 - 13","S01007894","Corporate Managers and Directors",21
"Individuals","1 - 13","S01007894","Other Managers and Proprietors",9
"Individuals","1 - 13","S01007894","Professional Occupations - Total",54
"Individuals","1 - 13","S01007894","Science, Research, Engineering and Technology Professionals",9
"Individuals","1 - 13","S01007894","Health Professionals",26
"Individuals","1 - 13","S01007894","Teaching and Educational Professionals",12
"Individuals","1 - 13","S01007894","Business, Media and Public Service Professionals",6
"Individuals","1 - 13","S01007894","Associate Professional and Technical Occupations - Total",48
"Individuals","1 - 13","S01007894","Science, Engineering and Technology Associate Professionals",8
"Individuals","1 - 13","S01007894","Health and Social Care Associate Professionals",10
"Individuals","1 - 13","S01007894","Protective Service Occupations",10
"Individuals","1 - 13","S01007894","Culture, Media and Sports Occupations",2
"Individuals","1 - 13","S01007894","Business and Public Service Associate Professionals",14
"Individuals","1 - 13","S01007894","Administrative and Secretarial Occupations - Total",41
"Individuals","1 - 13","S01007894","Administrative Occupations",34
"Individuals","1 - 13","S01007894","Secretarial and related Occupations",7
"Individuals","1 - 13","S01007894","Skilled Trade Occupations - Total",66
"Individuals","1 - 13","S01007894","Skilled Agriculture and related Trades",5
"Individuals","1 - 13","S01007894","Skilled Metal, Electrical and Electronic Trades",21
"Individuals","1 - 13","S01007894","Skilled Construction and Building Trades",35
"Individuals","1 - 13","S01007894","Textiles, Printing and Other Skilled Trades",8
"Individuals","1 - 13","S01007894","Caring, Leisure and Other Service Occupations - Total",68
"Individuals","1 - 13","S01007894","Caring Personal Service Occupations",49
"Individuals","1 - 13","S01007894","Leisure, Travel and Related Personal Service",19
"Individuals","1 - 13","S01007894","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01007894","Sales and Customer Service Occupations - Total",33
"Individuals","1 - 13","S01007894","Sales Occupations",28
"Individuals","1 - 13","S01007894","Customer Service Occupations",7
"Individuals","1 - 13","S01007894","Process, Plant and Machine Operatives - Total",58
"Individuals","1 - 13","S01007894","Process, Plant and Machine Operatives",20
"Individuals","1 - 13","S01007894","Transport and Mobile machine Drivers and Operatives",39
"Individuals","1 - 13","S01007894","Elementary Occupations - Total",54
"Individuals","1 - 13","S01007894","Elementary Trades and Related Occupations",18
"Individuals","1 - 13","S01007894","Elementary Administration and Service Occupations",40
"Individuals","1 - 13","S01007895","All people aged 16 and over in employment the week before the census",279
"Individuals","1 - 13","S01007895","Managers, Directors and Senior Officials - Total",32
"Individuals","1 - 13","S01007895","Corporate Managers and Directors",19
"Individuals","1 - 13","S01007895","Other Managers and Proprietors",15
"Individuals","1 - 13","S01007895","Professional Occupations - Total",50
"Individuals","1 - 13","S01007895","Science, Research, Engineering and Technology Professionals",11
"Individuals","1 - 13","S01007895","Health Professionals",20
"Individuals","1 - 13","S01007895","Teaching and Educational Professionals",11
"Individuals","1 - 13","S01007895","Business, Media and Public Service Professionals",8
"Individuals","1 - 13","S01007895","Associate Professional and Technical Occupations - Total",37
"Individuals","1 - 13","S01007895","Science, Engineering and Technology Associate Professionals",6
"Individuals","1 - 13","S01007895","Health and Social Care Associate Professionals",8
"Individuals","1 - 13","S01007895","Protective Service Occupations",8
"Individuals","1 - 13","S01007895","Culture, Media and Sports Occupations",1
"Individuals","1 - 13","S01007895","Business and Public Service Associate Professionals",11
"Individuals","1 - 13","S01007895","Administrative and Secretarial Occupations - Total",29
"Individuals","1 - 13","S01007895","Administrative Occupations",23
"Individuals","1 - 13","S01007895","Secretarial and related Occupations",6
"Individuals","1 - 13","S01007895","Skilled Trade Occupations - Total",42
"Individuals","1 - 13","S01007895","Skilled Agriculture and related Trades",2
"Individuals","1 - 13","S01007895","Skilled Metal, Electrical and Electronic Trades",13
"Individuals","1 - 13","S01007895","Skilled Construction and Building Trades",26
"Individuals","1 - 13","S01007895","Textiles, Printing and Other Skilled Trades",2
"Individuals","1 - 13","S01007895","Caring, Leisure and Other Service Occupations - Total",26
"Individuals","1 - 13","S01007895","Caring Personal Service Occupations",22
"Individuals","1 - 13","S01007895","Leisure, Travel and Related Personal Service",4
"Individuals","1 - 13","S01007895","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01007895","Sales and Customer Service Occupations - Total",20
"Individuals","1 - 13","S01007895","Sales Occupations",15
"Individuals","1 - 13","S01007895","Customer Service Occupations",5
"Individuals","1 - 13","S01007895","Process, Plant and Machine Operatives - Total",16
"Individuals","1 - 13","S01007895","Process, Plant and Machine Operatives",7
"Individuals","1 - 13","S01007895","Transport and Mobile machine Drivers and Operatives",6
"Individuals","1 - 13","S01007895","Elementary Occupations - Total",24
"Individuals","1 - 13","S01007895","Elementary Trades and Related Occupations",9
"Individuals","1 - 13","S01007895","Elementary Administration and Service Occupations",11
"Individuals","1 - 13","S01007896","All people aged 16 and over in employment the week before the census",306
"Individuals","1 - 13","S01007896","Managers, Directors and Senior Officials - Total",9
"Individuals","1 - 13","S01007896","Corporate Managers and Directors",6
"Individuals","1 - 13","S01007896","Other Managers and Proprietors",3
"Individuals","1 - 13","S01007896","Professional Occupations - Total",35
"Individuals","1 - 13","S01007896","Science, Research, Engineering and Technology Professionals",8
"Individuals","1 - 13","S01007896","Health Professionals",16
"Individuals","1 - 13","S01007896","Teaching and Educational Professionals",6
"Individuals","1 - 13","S01007896","Business, Media and Public Service Professionals",8
"Individuals","1 - 13","S01007896","Associate Professional and Technical Occupations - Total",28
"Individuals","1 - 13","S01007896","Science, Engineering and Technology Associate Professionals",3
"Individuals","1 - 13","S01007896","Health and Social Care Associate Professionals",9
"Individuals","1 - 13","S01007896","Protective Service Occupations",4
"Individuals","1 - 13","S01007896","Culture, Media and Sports Occupations",3
"Individuals","1 - 13","S01007896","Business and Public Service Associate Professionals",10
"Individuals","1 - 13","S01007896","Administrative and Secretarial Occupations - Total",22
"Individuals","1 - 13","S01007896","Administrative Occupations",18
"Individuals","1 - 13","S01007896","Secretarial and related Occupations",4
"Individuals","1 - 13","S01007896","Skilled Trade Occupations - Total",40
"Individuals","1 - 13","S01007896","Skilled Agriculture and related Trades",5
"Individuals","1 - 13","S01007896","Skilled Metal, Electrical and Electronic Trades",16
"Individuals","1 - 13","S01007896","Skilled Construction and Building Trades",13
"Individuals","1 - 13","S01007896","Textiles, Printing and Other Skilled Trades",9
"Individuals","1 - 13","S01007896","Caring, Leisure and Other Service Occupations - Total",52
"Individuals","1 - 13","S01007896","Caring Personal Service Occupations",43
"Individuals","1 - 13","S01007896","Leisure, Travel and Related Personal Service",9
"Individuals","1 - 13","S01007896","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01007896","Sales and Customer Service Occupations - Total",26
"Individuals","1 - 13","S01007896","Sales Occupations",22
"Individuals","1 - 13","S01007896","Customer Service Occupations",4
"Individuals","1 - 13","S01007896","Process, Plant and Machine Operatives - Total",42
"Individuals","1 - 13","S01007896","Process, Plant and Machine Operatives",14
"Individuals","1 - 13","S01007896","Transport and Mobile machine Drivers and Operatives",28
"Individuals","1 - 13","S01007896","Elementary Occupations - Total",49
"Individuals","1 - 13","S01007896","Elementary Trades and Related Occupations",12
"Individuals","1 - 13","S01007896","Elementary Administration and Service Occupations",37
"Individuals","1 - 13","S01007897","All people aged 16 and over in employment the week before the census",191
"Individuals","1 - 13","S01007897","Managers, Directors and Senior Officials - Total",14
"Individuals","1 - 13","S01007897","Corporate Managers and Directors",8
"Individuals","1 - 13","S01007897","Other Managers and Proprietors",6
"Individuals","1 - 13","S01007897","Professional Occupations - Total",34
"Individuals","1 - 13","S01007897","Science, Research, Engineering and Technology Professionals",8
"Individuals","1 - 13","S01007897","Health Professionals",9
"Individuals","1 - 13","S01007897","Teaching and Educational Professionals",6
"Individuals","1 - 13","S01007897","Business, Media and Public Service Professionals",11
"Individuals","1 - 13","S01007897","Associate Professional and Technical Occupations - Total",23
"Individuals","1 - 13","S01007897","Science, Engineering and Technology Associate Professionals",4
"Individuals","1 - 13","S01007897","Health and Social Care Associate Professionals",3
"Individuals","1 - 13","S01007897","Protective Service Occupations",3
"Individuals","1 - 13","S01007897","Culture, Media and Sports Occupations",3
"Individuals","1 - 13","S01007897","Business and Public Service Associate Professionals",9
"Individuals","1 - 13","S01007897","Administrative and Secretarial Occupations - Total",11
"Individuals","1 - 13","S01007897","Administrative Occupations",12
"Individuals","1 - 13","S01007897","Secretarial and related Occupations",1
"Individuals","1 - 13","S01007897","Skilled Trade Occupations - Total",49
"Individuals","1 - 13","S01007897","Skilled Agriculture and related Trades",30
"Individuals","1 - 13","S01007897","Skilled Metal, Electrical and Electronic Trades",13
"Individuals","1 - 13","S01007897","Skilled Construction and Building Trades",5
"Individuals","1 - 13","S01007897","Textiles, Printing and Other Skilled Trades",1
"Individuals","1 - 13","S01007897","Caring, Leisure and Other Service Occupations - Total",18
"Individuals","1 - 13","S01007897","Caring Personal Service Occupations",16
"Individuals","1 - 13","S01007897","Leisure, Travel and Related Personal Service",6
"Individuals","1 - 13","S01007897","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01007897","Sales and Customer Service Occupations - Total",8
"Individuals","1 - 13","S01007897","Sales Occupations",7
"Individuals","1 - 13","S01007897","Customer Service Occupations",2
"Individuals","1 - 13","S01007897","Process, Plant and Machine Operatives - Total",13
"Individuals","1 - 13","S01007897","Process, Plant and Machine Operatives",3
"Individuals","1 - 13","S01007897","Transport and Mobile machine Drivers and Operatives",10
"Individuals","1 - 13","S01007897","Elementary Occupations - Total",13
"Individuals","1 - 13","S01007897","Elementary Trades and Related Occupations",10
"Individuals","1 - 13","S01007897","Elementary Administration and Service Occupations",7
"Individuals","1 - 13","S01007898","All people aged 16 and over in employment the week before the census",237
"Individuals","1 - 13","S01007898","Managers, Directors and Senior Officials - Total",25
"Individuals","1 - 13","S01007898","Corporate Managers and Directors",11
"Individuals","1 - 13","S01007898","Other Managers and Proprietors",14
"Individuals","1 - 13","S01007898","Professional Occupations - Total",27
"Individuals","1 - 13","S01007898","Science, Research, Engineering and Technology Professionals",3
"Individuals","1 - 13","S01007898","Health Professionals",13
"Individuals","1 - 13","S01007898","Teaching and Educational Professionals",1
"Individuals","1 - 13","S01007898","Business, Media and Public Service Professionals",9
"Individuals","1 - 13","S01007898","Associate Professional and Technical Occupations - Total",29
"Individuals","1 - 13","S01007898","Science, Engineering and Technology Associate Professionals",2
"Individuals","1 - 13","S01007898","Health and Social Care Associate Professionals",7
"Individuals","1 - 13","S01007898","Protective Service Occupations",0
"Individuals","1 - 13","S01007898","Culture, Media and Sports Occupations",5
"Individuals","1 - 13","S01007898","Business and Public Service Associate Professionals",15
"Individuals","1 - 13","S01007898","Administrative and Secretarial Occupations - Total",16
"Individuals","1 - 13","S01007898","Administrative Occupations",13
"Individuals","1 - 13","S01007898","Secretarial and related Occupations",3
"Individuals","1 - 13","S01007898","Skilled Trade Occupations - Total",48
"Individuals","1 - 13","S01007898","Skilled Agriculture and related Trades",25
"Individuals","1 - 13","S01007898","Skilled Metal, Electrical and Electronic Trades",11
"Individuals","1 - 13","S01007898","Skilled Construction and Building Trades",8
"Individuals","1 - 13","S01007898","Textiles, Printing and Other Skilled Trades",4
"Individuals","1 - 13","S01007898","Caring, Leisure and Other Service Occupations - Total",26
"Individuals","1 - 13","S01007898","Caring Personal Service Occupations",20
"Individuals","1 - 13","S01007898","Leisure, Travel and Related Personal Service",7
"Individuals","1 - 13","S01007898","Community and Civil Enforcement Occupations",2
"Individuals","1 - 13","S01007898","Sales and Customer Service Occupations - Total",11
"Individuals","1 - 13","S01007898","Sales Occupations",10
"Individuals","1 - 13","S01007898","Customer Service Occupations",1
"Individuals","1 - 13","S01007898","Process, Plant and Machine Operatives - Total",24
"Individuals","1 - 13","S01007898","Process, Plant and Machine Operatives",7
"Individuals","1 - 13","S01007898","Transport and Mobile machine Drivers and Operatives",17
"Individuals","1 - 13","S01007898","Elementary Occupations - Total",31
"Individuals","1 - 13","S01007898","Elementary Trades and Related Occupations",18
"Individuals","1 - 13","S01007898","Elementary Administration and Service Occupations",12
"Individuals","1 - 13","S01007899","All people aged 16 and over in employment the week before the census",317
"Individuals","1 - 13","S01007899","Managers, Directors and Senior Officials - Total",35
"Individuals","1 - 13","S01007899","Corporate Managers and Directors",19
"Individuals","1 - 13","S01007899","Other Managers and Proprietors",16
"Individuals","1 - 13","S01007899","Professional Occupations - Total",56
"Individuals","1 - 13","S01007899","Science, Research, Engineering and Technology Professionals",9
"Individuals","1 - 13","S01007899","Health Professionals",16
"Individuals","1 - 13","S01007899","Teaching and Educational Professionals",14
"Individuals","1 - 13","S01007899","Business, Media and Public Service Professionals",16
"Individuals","1 - 13","S01007899","Associate Professional and Technical Occupations - Total",38
"Individuals","1 - 13","S01007899","Science, Engineering and Technology Associate Professionals",1
"Individuals","1 - 13","S01007899","Health and Social Care Associate Professionals",11
"Individuals","1 - 13","S01007899","Protective Service Occupations",5
"Individuals","1 - 13","S01007899","Culture, Media and Sports Occupations",1
"Individuals","1 - 13","S01007899","Business and Public Service Associate Professionals",17
"Individuals","1 - 13","S01007899","Administrative and Secretarial Occupations - Total",31
"Individuals","1 - 13","S01007899","Administrative Occupations",28
"Individuals","1 - 13","S01007899","Secretarial and related Occupations",4
"Individuals","1 - 13","S01007899","Skilled Trade Occupations - Total",58
"Individuals","1 - 13","S01007899","Skilled Agriculture and related Trades",27
"Individuals","1 - 13","S01007899","Skilled Metal, Electrical and Electronic Trades",19
"Individuals","1 - 13","S01007899","Skilled Construction and Building Trades",11
"Individuals","1 - 13","S01007899","Textiles, Printing and Other Skilled Trades",5
"Individuals","1 - 13","S01007899","Caring, Leisure and Other Service Occupations - Total",22
"Individuals","1 - 13","S01007899","Caring Personal Service Occupations",21
"Individuals","1 - 13","S01007899","Leisure, Travel and Related Personal Service",2
"Individuals","1 - 13","S01007899","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01007899","Sales and Customer Service Occupations - Total",14
"Individuals","1 - 13","S01007899","Sales Occupations",9
"Individuals","1 - 13","S01007899","Customer Service Occupations",5
"Individuals","1 - 13","S01007899","Process, Plant and Machine Operatives - Total",24
"Individuals","1 - 13","S01007899","Process, Plant and Machine Operatives",10
"Individuals","1 - 13","S01007899","Transport and Mobile machine Drivers and Operatives",14
"Individuals","1 - 13","S01007899","Elementary Occupations - Total",35
"Individuals","1 - 13","S01007899","Elementary Trades and Related Occupations",14
"Individuals","1 - 13","S01007899","Elementary Administration and Service Occupations",21
"Individuals","1 - 13","S01007900","All people aged 16 and over in employment the week before the census",206
"Individuals","1 - 13","S01007900","Managers, Directors and Senior Officials - Total",10
"Individuals","1 - 13","S01007900","Corporate Managers and Directors",6
"Individuals","1 - 13","S01007900","Other Managers and Proprietors",4
"Individuals","1 - 13","S01007900","Professional Occupations - Total",19
"Individuals","1 - 13","S01007900","Science, Research, Engineering and Technology Professionals",4
"Individuals","1 - 13","S01007900","Health Professionals",11
"Individuals","1 - 13","S01007900","Teaching and Educational Professionals",0
"Individuals","1 - 13","S01007900","Business, Media and Public Service Professionals",6
"Individuals","1 - 13","S01007900","Associate Professional and Technical Occupations - Total",15
"Individuals","1 - 13","S01007900","Science, Engineering and Technology Associate Professionals",2
"Individuals","1 - 13","S01007900","Health and Social Care Associate Professionals",5
"Individuals","1 - 13","S01007900","Protective Service Occupations",3
"Individuals","1 - 13","S01007900","Culture, Media and Sports Occupations",1
"Individuals","1 - 13","S01007900","Business and Public Service Associate Professionals",4
"Individuals","1 - 13","S01007900","Administrative and Secretarial Occupations - Total",15
"Individuals","1 - 13","S01007900","Administrative Occupations",12
"Individuals","1 - 13","S01007900","Secretarial and related Occupations",3
"Individuals","1 - 13","S01007900","Skilled Trade Occupations - Total",33
"Individuals","1 - 13","S01007900","Skilled Agriculture and related Trades",9
"Individuals","1 - 13","S01007900","Skilled Metal, Electrical and Electronic Trades",8
"Individuals","1 - 13","S01007900","Skilled Construction and Building Trades",11
"Individuals","1 - 13","S01007900","Textiles, Printing and Other Skilled Trades",5
"Individuals","1 - 13","S01007900","Caring, Leisure and Other Service Occupations - Total",42
"Individuals","1 - 13","S01007900","Caring Personal Service Occupations",36
"Individuals","1 - 13","S01007900","Leisure, Travel and Related Personal Service",3
"Individuals","1 - 13","S01007900","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01007900","Sales and Customer Service Occupations - Total",12
"Individuals","1 - 13","S01007900","Sales Occupations",9
"Individuals","1 - 13","S01007900","Customer Service Occupations",2
"Individuals","1 - 13","S01007900","Process, Plant and Machine Operatives - Total",28
"Individuals","1 - 13","S01007900","Process, Plant and Machine Operatives",11
"Individuals","1 - 13","S01007900","Transport and Mobile machine Drivers and Operatives",17
"Individuals","1 - 13","S01007900","Elementary Occupations - Total",32
"Individuals","1 - 13","S01007900","Elementary Trades and Related Occupations",10
"Individuals","1 - 13","S01007900","Elementary Administration and Service Occupations",22
"Individuals","1 - 13","S01007901","All people aged 16 and over in employment the week before the census",250
"Individuals","1 - 13","S01007901","Managers, Directors and Senior Officials - Total",9
"Individuals","1 - 13","S01007901","Corporate Managers and Directors",3
"Individuals","1 - 13","S01007901","Other Managers and Proprietors",6
"Individuals","1 - 13","S01007901","Professional Occupations - Total",37
"Individuals","1 - 13","S01007901","Science, Research, Engineering and Technology Professionals",11
"Individuals","1 - 13","S01007901","Health Professionals",12
"Individuals","1 - 13","S01007901","Teaching and Educational Professionals",6
"Individuals","1 - 13","S01007901","Business, Media and Public Service Professionals",8
"Individuals","1 - 13","S01007901","Associate Professional and Technical Occupations - Total",22
"Individuals","1 - 13","S01007901","Science, Engineering and Technology Associate Professionals",3
"Individuals","1 - 13","S01007901","Health and Social Care Associate Professionals",6
"Individuals","1 - 13","S01007901","Protective Service Occupations",6
"Individuals","1 - 13","S01007901","Culture, Media and Sports Occupations",0
"Individuals","1 - 13","S01007901","Business and Public Service Associate Professionals",2
"Individuals","1 - 13","S01007901","Administrative and Secretarial Occupations - Total",21
"Individuals","1 - 13","S01007901","Administrative Occupations",17
"Individuals","1 - 13","S01007901","Secretarial and related Occupations",7
"Individuals","1 - 13","S01007901","Skilled Trade Occupations - Total",50
"Individuals","1 - 13","S01007901","Skilled Agriculture and related Trades",9
"Individuals","1 - 13","S01007901","Skilled Metal, Electrical and Electronic Trades",10
"Individuals","1 - 13","S01007901","Skilled Construction and Building Trades",24
"Individuals","1 - 13","S01007901","Textiles, Printing and Other Skilled Trades",7
"Individuals","1 - 13","S01007901","Caring, Leisure and Other Service Occupations - Total",32
"Individuals","1 - 13","S01007901","Caring Personal Service Occupations",20
"Individuals","1 - 13","S01007901","Leisure, Travel and Related Personal Service",9
"Individuals","1 - 13","S01007901","Community and Civil Enforcement Occupations",1
"Individuals","1 - 13","S01007901","Sales and Customer Service Occupations - Total",13
"Individuals","1 - 13","S01007901","Sales Occupations",10
"Individuals","1 - 13","S01007901","Customer Service Occupations",3
"Individuals","1 - 13","S01007901","Process, Plant and Machine Operatives - Total",31
"Individuals","1 - 13","S01007901","Process, Plant and Machine Operatives",14
"Individuals","1 - 13","S01007901","Transport and Mobile machine Drivers and Operatives",17
"Individuals","1 - 13","S01007901","Elementary Occupations - Total",38
"Individuals","1 - 13","S01007901","Elementary Trades and Related Occupations",13
"Individuals","1 - 13","S01007901","Elementary Administration and Service Occupations",21
"Individuals","1 - 13","S01007902","All people aged 16 and over in employment the week before the census",301
"Individuals","1 - 13","S01007902","Managers, Directors and Senior Officials - Total",16
"Individuals","1 - 13","S01007902","Corporate Managers and Directors",6
"Individuals","1 - 13","S01007902","Other Managers and Proprietors",10
"Individuals","1 - 13","S01007902","Professional Occupations - Total",18
"Individuals","1 - 13","S01007902","Science, Research, Engineering and Technology Professionals",1
"Individuals","1 - 13","S01007902","Health Professionals",5
"Individuals","1 - 13","S01007902","Teaching and Educational Professionals",4
