lat,lng,cat
51.502582,-2.602223,shoplifting
51.502582,-2.602223,shoplifting
51.502582,-2.602223,shoplifting
51.502582,-2.602223,shoplifting
51.502582,-2.602223,shoplifting
51.502582,-2.602223,shoplifting
51.502582,-2.602223,shoplifting
51.502582,-2.602223,shoplifting
51.502582,-2.602223,shoplifting
51.498715,-2.614359,burglary_biz
51.498715,-2.614359,robbery_biz
51.512047,-2.597549,robbery_biz
51.500615,-2.664995,burglary_biz
51.502675,-2.656914,robbery_biz
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.501572,-2.657878,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.502675,-2.656914,shoplifting
51.50332,-2.646002,burglary_biz
51.504637,-2.645257,theft_person
51.498892,-2.588676,burglary_biz
51.493059,-2.58814,burglary_biz
51.494998,-2.594229,burglary_biz
51.493021,-2.602759,robbery_biz
51.493021,-2.602759,shoplifting
51.494582,-2.578364,burglary_biz
51.495853,-2.570385,burglary_biz
51.498756,-2.57071,burglary_biz
51.497647,-2.57133,burglary_biz
51.495274,-2.573115,robbery_biz
51.488149,-2.614563,burglary_biz
51.485428,-2.612121,shoplifting
51.486228,-2.61049,shoplifting
51.486228,-2.61049,shoplifting
51.486228,-2.61049,shoplifting
51.486228,-2.61049,shoplifting
51.486228,-2.61049,shoplifting
51.486228,-2.61049,shoplifting
51.486228,-2.61049,shoplifting
51.486228,-2.61049,shoplifting
51.486228,-2.61049,shoplifting
51.486228,-2.61049,shoplifting
51.486228,-2.61049,shoplifting
51.486228,-2.61049,shoplifting
51.492827,-2.617507,shoplifting
51.492827,-2.617507,shoplifting
51.495553,-2.620741,shoplifting
51.495553,-2.620741,shoplifting
51.495553,-2.620741,shoplifting
51.481541,-2.650822,burglary_biz
51.482899,-2.649429,robbery_biz
51.488116,-2.644174,robbery_biz
51.487959,-2.670658,burglary_biz
51.49206,-2.681291,burglary_biz
51.486726,-2.673981,burglary_biz
51.505705,-2.697343,burglary_biz
51.52065,-2.689529,burglary_biz
51.500166,-2.700385,burglary_biz
51.49909,-2.695326,shoplifting
51.505705,-2.697343,shoplifting
51.49909,-2.695326,shoplifting
51.505705,-2.697343,shoplifting
51.505705,-2.697343,shoplifting
51.487971,-2.62487,shoplifting
51.487971,-2.62487,shoplifting
51.487971,-2.62487,shoplifting
51.487971,-2.62487,shoplifting
51.484833,-2.627854,burglary_biz
51.491661,-2.585515,burglary_biz
51.488243,-2.583843,burglary_biz
51.488292,-2.573935,burglary_biz
51.485471,-2.596813,shoplifting
51.485471,-2.596813,shoplifting
51.481924,-2.611613,burglary_biz
51.479148,-2.543681,burglary_biz
51.481712,-2.537563,shoplifting
51.479381,-2.536038,shoplifting
51.483194,-2.553421,robbery_biz
51.493296,-2.529057,burglary_biz
51.494458,-2.530439,burglary_biz
51.489372,-2.539626,burglary_biz
51.488173,-2.540433,burglary_biz
51.477634,-2.534592,burglary_biz
51.478716,-2.53207,robbery_biz
51.478303,-2.533822,shoplifting
51.478303,-2.533822,shoplifting
51.486693,-2.519561,shoplifting
51.479981,-2.530587,burglary_biz
51.481934,-2.528205,burglary_biz
51.485141,-2.516735,robbery_biz
51.482208,-2.519337,shoplifting
51.482077,-2.525515,shoplifting
51.482077,-2.525515,shoplifting
51.482077,-2.525515,shoplifting
51.482077,-2.525515,shoplifting
51.494993,-2.556762,burglary_biz
51.491805,-2.563349,shoplifting
51.482557,-2.571847,burglary_biz
51.481836,-2.576146,burglary_biz
51.484089,-2.571117,burglary_biz
51.481836,-2.576146,shoplifting
51.482455,-2.572508,shoplifting
51.481836,-2.576146,shoplifting
51.481836,-2.576146,shoplifting
51.481836,-2.576146,shoplifting
51.481836,-2.576146,theft_person
51.472616,-2.567403,burglary_biz
51.473961,-2.562481,shoplifting
51.473961,-2.562481,shoplifting
51.473961,-2.562481,shoplifting
51.473961,-2.562481,shoplifting
51.473961,-2.562481,shoplifting
51.473961,-2.562481,shoplifting
51.473961,-2.562481,shoplifting
51.473961,-2.562481,shoplifting
51.473629,-2.566033,shoplifting
51.473629,-2.566033,shoplifting
51.473629,-2.566033,shoplifting
51.472616,-2.567403,shoplifting
51.473835,-2.626263,burglary_biz
51.4732,-2.635685,burglary_biz
51.488692,-2.637456,burglary_biz
51.489038,-2.639938,burglary_biz
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.485704,-2.639704,shoplifting
51.483837,-2.632348,burglary_biz
